"CGrade","LoanTerm","LoanStatus","BorrowerAPR","InterestRate","LenderYield","EmpStatus","EmpStatusDuration","HomeOwner","AvailablecardCredit","IncomeRange","DeclaredMonthlyIncome","MonthlyLoanPayment"
"A",36,"Completed",0.12402,0.11,0.1,"Self-employed",22,TRUE,42514,"$25,000-49,999",2500,224.48
"A",36,"Completed",0.10336,0.0895,0.0795,"Full-time",123,FALSE,42488,"$50,000-74,999",5000,190.66
"A",36,"Completed",0.10234,0.085,0.075,"Retired",99,TRUE,42392,"$50,000-74,999",5250,31.57
"A",36,"Defaulted",0.21046,0.1957,0.1857,"Self-employed",32,TRUE,42175,"$25,000-49,999",4000,738.9
"A",36,"Defaulted",0.15161,0.1445,0.137,"Full-time",0,TRUE,42031,"$50,000-74,999",5186.916667,859.91
"A",36,"Completed",0.10809,0.0942,0.0842,"Full-time",127,TRUE,41975,"$25,000-49,999",3692,95.99
"A",36,"Completed",0.12392,0.1099,0.0999,"Full-time",117,FALSE,41897,"$75,000-99,999",6250,409.17
"A",36,"Completed",0.17445,0.16,0.15,"Full-time",65,TRUE,41872,"$50,000-74,999",5333.333333,316.41
"A",36,"Completed",0.07362,0.06,0.05,"Full-time",30,FALSE,41607,"$50,000-74,999",6000,60.84
"A",36,"Completed",0.20118,0.1865,0.1765,"Full-time",120,TRUE,41444,"$100,000+",10000,437.75
"A",36,"Completed",0.22943,0.2145,0.2045,"Full-time",15,FALSE,41376,"$75,000-99,999",6666.666667,947.66
"A",36,"Completed",0.08977,0.0813,0.0763,"Full-time",203,TRUE,40937,"$75,000-99,999",6750,63.58
"A",36,"Completed",0.16164,0.1473,0.1373,"Full-time",181,FALSE,40936,"$25,000-49,999",3099.75,483.47
"A",36,"Completed",0.16688,0.1525,0.1425,"Full-time",28,TRUE,40716,"$75,000-99,999",6250,347.88
"A",36,"Completed",0.09479,0.081,0.071,"Full-time",1,FALSE,40644,"$25,000-49,999",2666.666667,109.84
"A",36,"Completed",0.12402,0.11,0.1,"Self-employed",34,FALSE,40459,"$75,000-99,999",7089.25,287.28
"A",36,"Completed",0.10082,0.0835,0.0785,"Full-time",37,FALSE,40431,"$25,000-49,999",3083.333333,31.5
"A",36,"Completed",0.10386,0.09,0.08,"Full-time",50,FALSE,40141,"$100,000+",20833.33333,159
"A",36,"Completed",0.10386,0.09,0.08,"Full-time",87,TRUE,40130,"$100,000+",15416.66667,95.4
"A",36,"Completed",0.10638,0.089,0.084,"Full-time",49,FALSE,40050,"$100,000+",9166.666667,31.75
"A",36,"Completed",0.09378,0.08,0.07,"Full-time",60,FALSE,39899,"$25,000-49,999",3361.083333,47
"A",36,"Chargedoff",0.16988,0.1627,0.1527,"Self-employed",150,FALSE,39721,"$0 ",0,264.68
"A",36,"Completed",0.09579,0.082,0.072,"Full-time",114,FALSE,39663,"$50,000-74,999",5833.333333,220
"A",36,"Completed",0.11898,0.105,0.095,"Self-employed",46,TRUE,39563,"$25,000-49,999",3575,130.01
"A",36,"Completed",0.0962,0.0824,0.0724,"Full-time",42,TRUE,39551,"$75,000-99,999",6666.666667,141.51
"A",36,"Completed",0.1326,0.1185,0.1085,"Full-time",49,FALSE,39328,"$0 ",0,245.81
"A",36,"Completed",0.11194,0.105,0.1,"Full-time",177,TRUE,39272,"$100,000+",12500,390.03
"A",36,"Defaulted",0.14671,0.1325,0.1225,"Full-time",33,TRUE,39114,"$100,000+",8750,845.36
"A",36,"Completed",0.08987,0.0813,0.0713,"Full-time",33,TRUE,39079,"$50,000-74,999",5750,62.79
"A",36,"Completed",0.10491,0.098,0.083,"Full-time",38,FALSE,39022,"$50,000-74,999",4500,160.87
"A",36,"Completed",0.11596,0.109,0.099,"Full-time",37,FALSE,38977,"$100,000+",10000,310.57
"A",36,"Completed",0.10385,0.0865,0.0765,"Full-time",24,TRUE,38968,"$25,000-49,999",2989.166667,31.64
"A",36,"Completed",0.10287,0.0925,0.0825,"Full-time",101,TRUE,38964,"$75,000-99,999",6250,159.58
"A",36,"Completed",0.22489,0.21,0.2,"Full-time",22,TRUE,38843,"$100,000+",12666.66667,941.88
"A",36,"Completed",0.09479,0.081,0.071,"Full-time",23,FALSE,38800,"$50,000-74,999",4500,219.68
"A",36,"Completed",0.09186,0.085,0.08,"Full-time",27,TRUE,38757,"$50,000-74,999",4875,80.5
"A",36,"Completed",0.10739,0.0935,0.0835,"Retired",50,TRUE,38695,"$25,000-49,999",2416.666667,95.89
"A",36,"Completed",0.11445,0.1075,0.1025,"Full-time",141,TRUE,38578,"$100,000+",11302.33333,484.17
"A",36,"Defaulted",0.18141,0.1669,0.1569,"Self-employed",458,TRUE,38496,"$100,000+",10416.66667,354.99
"A",36,"Completed",0.13705,0.13,0.125,"Full-time",2,TRUE,38476,"$75,000-99,999",7083.333333,336.94
"A",36,"Completed",0.1726,0.1654,0.1604,"Full-time",41,TRUE,38395,"$100,000+",60791.08333,885.61
"A",36,"Completed",0.11394,0.1,0.09,"Full-time",153,TRUE,38394,"$50,000-74,999",5783.333333,233.94
"A",36,"Completed",0.10688,0.0895,0.0795,"Full-time",76,TRUE,38341,"$50,000-74,999",4166.666667,31.78
"A",36,"Completed",0.11112,0.0972,0.0872,"Full-time",16,FALSE,38338,"$75,000-99,999",7916.666667,160.68
"A",36,"Defaulted",0.11656,0.1096,0.1046,"Full-time",50,TRUE,38150,"$50,000-74,999",5416.666667,229.04
"A",36,"Completed",0.11244,0.095,0.085,"Full-time",0,FALSE,38140,"$1-24,999",2000,32.03
"A",36,"Completed",0.14709,0.14,0.13,"Full-time",100,TRUE,38020,"$100,000+",9583.333333,683.55
"A",36,"Completed",0.19462,0.18,0.17,"Full-time",69,TRUE,37976,"$50,000-74,999",5000,723.05
"A",36,"Completed",0.18013,0.1729,0.1654,"Full-time",45,FALSE,37940,"$0 ",0,178.99
"A",36,"Completed",0.16436,0.15,0.14,"Full-time",10,FALSE,37792,"$25,000-49,999",3803.75,329.32
"A",36,"Completed",0.09728,0.08,0.075,"Full-time",180,FALSE,37771,"$50,000-74,999",4270,31.34
"A",36,"Completed",0.20108,0.1864,0.1764,"Full-time",43,FALSE,37339,"$25,000-49,999",3750,528.88
"A",36,"Completed",0.14327,0.1362,0.1237,"Full-time",23,TRUE,37302,"$50,000-74,999",6166.666667,849.83
"A",36,"Completed",0.17142,0.157,0.147,"Full-time",55,TRUE,37240,"$75,000-99,999",7500,840.22
"A",36,"Completed",0.10991,0.0925,0.0825,"Part-time",1,FALSE,37152,"$1-24,999",833.333333,0
"A",36,"Completed",0.09627,0.079,0.074,"Full-time",18,TRUE,37047,"$50,000-74,999",5833.333333,31.29
"A",36,"Completed",0.127,0.12,0.11,"Full-time",1,FALSE,36983,"$25,000-49,999",3166.666667,235.82
"A",36,"Completed",0.12402,0.11,0.1,"Full-time",15,TRUE,36879,"$50,000-74,999",5083.333333,507.45
"A",36,"Completed",0.09479,0.081,0.071,"Full-time",239,TRUE,36858,"$100,000+",10416.66667,62.77
"A",36,"Completed",0.12136,0.117,0.107,"Self-employed",5,TRUE,36849,"$25,000-49,999",2916.666667,132.28
"A",36,"Completed",0.11646,0.1095,0.1045,"Full-time",263,TRUE,36845,"$50,000-74,999",5150,163.58
"A",36,"Completed",0.10692,0.1,0.09,"Full-time",28,TRUE,36733,"$100,000+",8750,127.36
"A",36,"Completed",0.15713,0.15,0.145,"Full-time",12,FALSE,36704,"$50,000-74,999",5750,866.63
"A",36,"Completed",0.12208,0.1151,0.1051,"Full-time",27,FALSE,36700,"$75,000-99,999",5250,435.35
"A",36,"Completed",0.08516,0.068,0.058,"Full-time",20,FALSE,36686,"$25,000-49,999",2916.666667,30.79
"A",36,"Completed",0.09479,0.081,0.071,"Full-time",63,FALSE,36643,"$50,000-74,999",5916.666667,94.15
"A",36,"Completed",0.17435,0.1599,0.1499,"Full-time",6,FALSE,36501,"$25,000-49,999",3666.666667,878.8
"A",36,"Completed",0.08471,0.071,0.061,"Full-time",61,TRUE,36480,"$50,000-74,999",4916.666667,52.57
"A",36,"Defaulted",0.12695,0.1129,0.1029,"Full-time",53,TRUE,36474,"$75,000-99,999",6666.666667,361.64
"A",36,"Completed",0.09579,0.082,0.072,"Full-time",48,TRUE,36458,"$75,000-99,999",6250,188.57
"A",36,"Chargedoff",0.16436,0.15,0.14,"Part-time",6,FALSE,36363,"$1-24,999",1398.333333,128.26
"A",36,"Completed",0.16779,0.1534,0.1434,"Full-time",25,TRUE,36191,"$100,000+",12500,522.48
"A",36,"Completed",0.1013,0.0944,0.0894,"Self-employed",49,TRUE,36183,"$100,000+",10000,160.02
"A",36,"Chargedoff",0.12503,0.111,0.101,"Full-time",218,TRUE,36098,"$75,000-99,999",6250,327.86
"A",36,"Completed",0.09223,0.075,0.065,"Full-time",28,TRUE,35841,"$25,000-49,999",3916.666667,31.11
"A",36,"Defaulted",0.12604,0.112,0.102,"Full-time",21,TRUE,35562,"$75,000-99,999",7083.333333,98.5
"A",36,"Completed",0.14709,0.14,0.135,"Full-time",4,TRUE,35461,"$75,000-99,999",7500,854.44
"A",36,"Defaulted",0.16717,0.16,0.155,"Full-time",27,TRUE,35436,"$25,000-49,999",2666.666667,597.67
"A",36,"Completed",0.09981,0.0825,0.0775,"Self-employed",5,FALSE,35373,"$50,000-74,999",5000,31.45
"A",36,"Completed",0.11144,0.1045,0.0995,"Full-time",29,TRUE,35103,"$100,000+",10000,148.22
"A",36,"Defaulted",0.16436,0.15,0.14,"Full-time",271,TRUE,35075,"$50,000-74,999",5606.083333,337.99
"A",36,"Completed",0.14873,0.1345,0.1245,"Full-time",65,FALSE,34889,"$75,000-99,999",6666.666667,491.94
"A",36,"Completed",0.17445,0.16,0.15,"Self-employed",51,TRUE,34853,"$1-24,999",0.083333,351.57
"A",36,"Completed",0.09932,0.0855,0.0755,"Full-time",38,FALSE,34789,"$25,000-49,999",4000,79.66
"A",36,"Completed",0.09939,0.0925,0.085,"Full-time",3,FALSE,34716,"$100,000+",8333.333333,287.25
"A",36,"Completed",0.11545,0.1015,0.0915,"Part-time",1,FALSE,34702,"$0 ",0,177.86
"A",36,"Completed",0.14419,0.13,0.12,"Full-time",91,TRUE,34695,"$25,000-49,999",3750,269.55
"A",36,"Completed",0.15286,0.1386,0.1286,"Self-employed",52,FALSE,34672,"$50,000-74,999",4500,504.44
"A",36,"Chargedoff",0.13882,0.13,0.125,"Full-time",9,FALSE,34588,"$1-24,999",1582.5,67.39
"A",36,"Completed",0.14923,0.135,0.125,"Full-time",13,TRUE,34522,"$50,000-74,999",4416.666667,244.33
"A",36,"Completed",0.09688,0.09,0.085,"Part-time",59,FALSE,34466,"$1-24,999",1234.916667,79.5
"A",36,"Completed",0.1009,0.094,0.084,"Full-time",5,FALSE,34463,"$25,000-49,999",2800,119.1
"A",36,"Completed",0.14709,0.14,0.13,"Full-time",273,TRUE,34394,"$75,000-99,999",6250,459.96
"A",36,"Completed",0.14187,0.1277,0.1177,"Full-time",105,TRUE,34375,"$75,000-99,999",6333.333333,503.75
"A",36,"Defaulted",0.16988,0.1627,0.1577,"Full-time",41,TRUE,34342,"$50,000-74,999",4875,536.42
"A",36,"Completed",0.16436,0.15,0.14,"Full-time",86,TRUE,34300,"$50,000-74,999",4708.333333,450.59
"A",36,"Completed",0.10883,0.1019,0.0919,"Full-time",74,TRUE,34290,"$50,000-74,999",5416.666667,161.78
"A",36,"Completed",0.13705,0.13,0.125,"Full-time",47,TRUE,34272,"$50,000-74,999",5083.333333,134.78
"A",36,"Defaulted",0.1973,0.19,0.18,"Self-employed",29,TRUE,34023,"$100,000+",8605.75,733.12
"A",36,"Chargedoff",0.13865,0.1245,0.1145,"Full-time",120,TRUE,33973,"$50,000-74,999",6166.666667,317.58
"A",36,"Completed",0.12168,0.1147,0.1072,"Full-time",5,FALSE,33900,"$25,000-49,999",2916.666667,332.91
"A",36,"Completed",0.11003,0.1031,0.0981,"Full-time",59,FALSE,33858,"$75,000-99,999",7071.583333,324.13
"A",36,"Chargedoff",0.18403,0.1695,0.1595,"Full-time",29,TRUE,33796,"$50,000-74,999",5000,356.28
"A",36,"Completed",0.25517,0.24,0.23,"Full-time",5,TRUE,33749,"$100,000+",10833.33333,156.93
"A",36,"Completed",0.15428,0.14,0.13,"Full-time",87,TRUE,33727,"$50,000-74,999",5416.666667,341.78
"A",36,"Completed",0.14913,0.1349,0.1249,"Full-time",50,FALSE,33719,"$50,000-74,999",4500,508.96
"A",36,"Completed",0.127,0.12,0.115,"Full-time",124,FALSE,33569,"$25,000-49,999",4102.583333,498.21
"A",36,"Completed",0.14709,0.14,0.13,"Self-employed",86,FALSE,33559,"$75,000-99,999",6250,683.55
"A",36,"Completed",0.10941,0.092,0.087,"Full-time",36,FALSE,33526,"$1-24,999",1616.666667,31.89
"A",36,"Completed",0.12951,0.1225,0.115,"Full-time",118,TRUE,33445,"$100,000+",9583.333333,833.35
"A",36,"Completed",0.10592,0.099,0.0915,"Full-time",11,FALSE,33393,"$25,000-49,999",4125,96.66
"A",36,"Completed",0.10642,0.0995,0.0945,"Full-time",11,FALSE,33392,"$50,000-74,999",4166.666667,88.67
"A",36,"Completed",0.14558,0.1385,0.1335,"Full-time",15,FALSE,33391,"$25,000-49,999",3862.5,477.47
"A",36,"Completed",0.10893,0.102,0.097,"Full-time",42,FALSE,33340,"$25,000-49,999",2666.666667,323.61
"A",36,"Completed",0.14923,0.135,0.125,"Full-time",156,FALSE,33305,"$25,000-49,999",3833.333333,631.59
"A",36,"Completed",0.14117,0.127,0.117,"Full-time",180,FALSE,33255,"$75,000-99,999",7454,335.5
"A",36,"Completed",0.17596,0.1615,0.1515,"Full-time",4,FALSE,33252,"$50,000-74,999",4333.333333,560.46
"A",36,"Completed",0.10033,0.0865,0.0765,"Full-time",164,FALSE,33202,"$100,000+",16666.66667,158.19
"A",36,"Chargedoff",0.14709,0.14,0.13,"Self-employed",10,TRUE,33072,"$50,000-74,999",5000,615.2
"A",36,"Completed",0.0757,0.0689,0.0639,"Self-employed",123,FALSE,32950,"$0 ",0,369.92
"A",36,"Completed",0.08793,0.0742,0.0642,"Full-time",39,TRUE,32861,"$25,000-49,999",2500,142.92
"A",36,"Completed",0.09186,0.085,0.075,"Full-time",19,TRUE,32607,"$25,000-49,999",4000,94.7
"A",36,"Chargedoff",0.13825,0.1312,0.1212,"Full-time",104,TRUE,32502,"$50,000-74,999",5666.666667,843.79
"A",36,"Completed",0.14419,0.13,0.12,"Full-time",30,FALSE,32492,"$50,000-74,999",5166.666667,505.41
"A",36,"Defaulted",0.25385,0.2387,0.2287,"Self-employed",215,TRUE,32465,"$50,000-74,999",4166.666667,195.82
"A",36,"Completed",0.09223,0.075,0.065,"Full-time",22,TRUE,32440,"$50,000-74,999",5416.666667,31.11
"A",36,"Chargedoff",0.11515,0.1012,0.0912,"Full-time",102,FALSE,32416,"$25,000-49,999",3333.333333,80.81
"A",36,"Defaulted",0.12201,0.108,0.098,"Full-time",15,TRUE,32405,"$75,000-99,999",7666.666667,199.13
"A",36,"Completed",0.13554,0.1285,0.1235,"Full-time",2,FALSE,32267,"$1-24,999",1666.666667,333.41
"A",36,"Completed",0.14419,0.13,0.12,"Full-time",41,FALSE,32207,"$50,000-74,999",5416.666667,336.94
"A",36,"Chargedoff",0.20471,0.19,0.18,"Full-time",28,FALSE,32190,"$0 ",0,549.84
"A",36,"Completed",0.09688,0.09,0.085,"Full-time",0,TRUE,32187,"$50,000-74,999",4875,111.3
"A",36,"Completed",0.22489,0.21,0.2,"Self-employed",99,TRUE,32120,"$0 ",0,339.08
"A",36,"Completed",0.13443,0.1274,0.1224,"Full-time",70,TRUE,32099,"$75,000-99,999",7644.833333,839.22
"A",36,"Completed",0.10993,0.103,0.093,"Full-time",41,TRUE,31985,"$25,000-49,999",2375,324.08
"A",36,"Completed",0.13935,0.1277,0.1177,"Full-time",139,TRUE,31879,"$50,000-74,999",4166.666667,151.58
"A",36,"Completed",0.14709,0.14,0.125,"Full-time",21,TRUE,31766,"$50,000-74,999",4734.333333,410.13
"A",36,"Completed",0.10883,0.1019,0.0969,"Full-time",78,FALSE,31750,"$25,000-49,999",4000,323.56
"A",36,"Chargedoff",0.177,0.177,0.167,"Full-time",8,TRUE,31404,"$75,000-99,999",7333.333333,424.82
"A",36,"Defaulted",0.12198,0.115,0.105,"Self-employed",26,TRUE,31400,"$25,000-49,999",3000,214.34
"A",36,"Completed",0.10682,0.0999,0.0949,"Full-time",44,TRUE,31359,"$50,000-74,999",3414.916667,80.66
"A",36,"Completed",0.1085,0.0946,0.0846,"Full-time",6,FALSE,31323,"$25,000-49,999",3500,96.04
"A",36,"Completed",0.14628,0.1249,0.1149,"Full-time",61,TRUE,31264,"$1-24,999",1916.666667,83.62
"A",36,"Completed",0.09688,0.09,0.085,"Full-time",25,FALSE,31264,"$25,000-49,999",2200,111.3
"A",36,"Chargedoff",0.14709,0.14,0.135,"Full-time",72,TRUE,31141,"$75,000-99,999",7666.666667,854.44
"A",36,"Completed",0.11244,0.095,0.09,"Self-employed",32,FALSE,31083,"$1-24,999",0.083333,32.03
"A",36,"Completed",0.09677,0.076,0.066,"Full-time",73,TRUE,31068,"$100,000+",9333.333333,93.46
"A",36,"Completed",0.10321,0.0963,0.0913,"Full-time",60,TRUE,31061,"$25,000-49,999",3000,160.47
"A",36,"Chargedoff",0.13202,0.125,0.12,"Self-employed",120,FALSE,30932,"$0 ",0,307.77
"A",36,"Completed",0.08617,0.069,0.059,"Full-time",95,FALSE,30872,"$75,000-99,999",7333.333333,30.83
"A",36,"Completed",0.14923,0.135,0.115,"Full-time",40,TRUE,30831,"$100,000+",8333.333333,509.03
"A",36,"Completed",0.18756,0.173,0.163,"Full-time",72,TRUE,30693,"$75,000-99,999",8152.916667,895.06
"A",36,"Completed",0.16386,0.1495,0.1395,"Full-time",14,FALSE,30676,"$1-24,999",1500,294.45
"A",36,"Defaulted",0.12741,0.1204,0.1154,"Full-time",41,TRUE,30648,"$50,000-74,999",4800,641.4
"A",36,"Defaulted",0.12392,0.1099,0.0999,"Full-time",3,TRUE,30622,"$50,000-74,999",5583.333333,245.5
"A",36,"Completed",0.12503,0.111,0.101,"Full-time",162,TRUE,30618,"$100,000+",21354.41667,422.86
"A",36,"Completed",0.1499,0.1428,0.1328,"Part-time",3,TRUE,30519,"$25,000-49,999",2426.666667,846.94
"A",36,"Completed",0.1089,0.095,0.085,"Full-time",14,FALSE,30375,"$25,000-49,999",3750,160.16
"A",36,"Completed",0.16386,0.1495,0.1395,"Full-time",221,TRUE,30300,"$100,000+",9000,518.17
"A",36,"Defaulted",0.13935,0.1323,0.1273,"Full-time",193,FALSE,30257,"$25,000-49,999",3590.333333,338.05
"A",36,"Completed",0.126,0.119,0.109,"Full-time",56,FALSE,30154,"$25,000-49,999",3025,298.5
"A",36,"Completed",0.1014,0.0945,0.0895,"Full-time",96,TRUE,30101,"$25,000-49,999",3750,160.05
"A",36,"Completed",0.17949,0.165,0.155,"Full-time",15,FALSE,29922,"$50,000-74,999",5000,495.66
"A",36,"Chargedoff",0.22943,0.2145,0.2045,"Full-time",57,TRUE,29842,"$100,000+",10833.33333,947.66
"A",36,"Completed",0.14458,0.1375,0.13,"Self-employed",16,FALSE,29833,"$25,000-49,999",2166.666667,664.1
"A",36,"Completed",0.11898,0.105,0.095,"Full-time",32,FALSE,29805,"$100,000+",10666.66667,325.02
"A",36,"Completed",0.13915,0.125,0.115,"Full-time",23,TRUE,29792,"$25,000-49,999",2583.333333,301.08
"A",36,"Completed",0.14923,0.135,0.125,"Full-time",99,TRUE,29775,"$50,000-74,999",5833.333333,812.4
"A",36,"Chargedoff",0.14709,0.14,0.135,"Full-time",94,TRUE,29731,"$50,000-74,999",5124.166667,410.13
"A",36,"Chargedoff",0.14598,0.1389,0.1339,"Full-time",216,FALSE,29676,"$25,000-49,999",2166.666667,341.24
"A",36,"Defaulted",0.15428,0.14,0.13,"Full-time",108,TRUE,29606,"$25,000-49,999",3333.333333,341.78
"A",36,"Completed",0.08668,0.0695,0.0595,"Self-employed",37,FALSE,29600,"$50,000-74,999",4166.666667,30.85
"A",36,"Completed",0.11445,0.1075,0.1025,"Full-time",66,TRUE,29588,"$50,000-74,999",5834,521.93
"A",36,"Completed",0.12503,0.111,0.101,"Full-time",0,FALSE,29521,"$50,000-74,999",4583.333333,459.01
"A",36,"Completed",0.15629,0.155,0.145,"Full-time",33,TRUE,29517,"$50,000-74,999",6133.333333,481.63
"A",36,"Completed",0.10692,0.1,0.09,"Full-time",103,TRUE,29507,"$50,000-74,999",4563.833333,322.67
"A",36,"Completed",0.17621,0.169,0.164,"Full-time",403,FALSE,29458,"$25,000-49,999",3833.333333,427.24
"A",36,"Completed",0.0857,0.0701,0.0601,"Full-time",7,FALSE,29383,"$25,000-49,999",2500,33.97
"A",36,"Completed",0.14689,0.1398,0.1298,"Self-employed",51,FALSE,29381,"$100,000+",12941.66667,854.2
"A",36,"Completed",0.09579,0.082,0.072,"Full-time",3,FALSE,29289,"$50,000-74,999",5000,144.57
"A",36,"Completed",0.10592,0.099,0.094,"Full-time",90,TRUE,29210,"$50,000-74,999",4750,273.87
"A",36,"Completed",0.09577,0.0785,0.0735,"Self-employed",34,TRUE,29162,"$75,000-99,999",7500,31.27
"A",36,"Completed",0.08642,0.075,0.07,"Full-time",352,TRUE,29136,"$75,000-99,999",6583.333333,46.66
"A",36,"Completed",0.11344,0.0995,0.0895,"Full-time",233,TRUE,29127,"$25,000-49,999",3416.666667,64.49
"A",36,"Completed",0.13602,0.1219,0.1119,"Full-time",6,TRUE,29082,"$100,000+",12083.33333,315.14
"A",36,"Chargedoff",0.12554,0.1115,0.1015,"Full-time",150,TRUE,29032,"$75,000-99,999",7250,278.88
"A",36,"Completed",0.15831,0.144,0.134,"Full-time",196,FALSE,29031,"$25,000-49,999",4000,329.97
"A",36,"Completed",0.09579,0.082,0.072,"Full-time",14,TRUE,28986,"$100,000+",8333.333333,80.3
"A",36,"Defaulted",0.16115,0.154,0.144,"Full-time",13,TRUE,28953,"$75,000-99,999",6000,871.54
"A",36,"Completed",0.127,0.12,0.115,"Full-time",38,TRUE,28913,"$50,000-74,999",5416.666667,166.07
"A",36,"Completed",0.11636,0.1094,0.1044,"Full-time",8,FALSE,28905,"$50,000-74,999",4283.25,228.97
"A",36,"Completed",0.09348,0.0797,0.0697,"Full-time",27,FALSE,28898,"$50,000-74,999",4166.666667,46.98
"A",36,"Chargedoff",0.14709,0.14,0.13,"Full-time",198,TRUE,28778,"$50,000-74,999",4166.666667,854.41
"A",36,"Completed",0.10739,0.09,0.08,"Full-time",53,FALSE,28756,"$75,000-99,999",7953.666667,31.8
"A",36,"Chargedoff",0.14709,0.14,0.13,"Full-time",54,TRUE,28726,"$100,000+",10333.33333,341.78
"A",36,"Completed",0.127,0.12,0.105,"Full-time",283,TRUE,28724,"$100,000+",8381.5,282.32
"A",36,"Defaulted",0.18513,0.1797,0.1697,"Self-employed",90,TRUE,28712,"$50,000-74,999",4583.333333,361.37
"A",36,"Completed",0.09688,0.09,0.085,"Full-time",11,TRUE,28680,"$75,000-99,999",6750,190.8
"A",36,"Defaulted",0.14146,0.1344,0.1294,"Full-time",78,TRUE,28677,"$75,000-99,999",7083.333333,847.66
"A",36,"Completed",0.09479,0.081,0.071,"Full-time",34,FALSE,28662,"$1-24,999",1666.666667,94.15
"A",36,"Completed",0.09479,0.081,0.071,"Full-time",140,TRUE,28660,"$50,000-74,999",4250,203.99
"A",36,"Completed",0.12198,0.115,0.11,"Self-employed",25,TRUE,28588,"$25,000-49,999",3333.333333,197.86
"A",36,"Completed",0.11293,0.099,0.089,"Full-time",61,TRUE,28490,"$100,000+",16250,80.55
"A",36,"Completed",0.2148,0.2,0.19,"Full-time",52,TRUE,28455,"$75,000-99,999",7500,371.64
"A",36,"Completed",0.09688,0.09,0.085,"Full-time",10,FALSE,28453,"$50,000-74,999",5250,79.5
"A",36,"Completed",0.15882,0.1445,0.1345,"Full-time",32,TRUE,28381,"$50,000-74,999",4833.333333,512.51
"A",36,"Completed",0.13202,0.125,0.115,"Full-time",20,TRUE,28368,"$100,000+",10000,836.34
"A",36,"Completed",0.1511,0.144,0.139,"Full-time",8,TRUE,28264,"$50,000-74,999",8016.833333,684.17
"A",36,"Chargedoff",0.22744,0.22,0.215,"Full-time",78,TRUE,28198,"$100,000+",13916.66667,954.76
"A",36,"Completed",0.10341,0.0965,0.0865,"Full-time",3,FALSE,28144,"$100,000+",10583.33333,160.52
"A",36,"Defaulted",0.14078,0.1399,0.1299,"Full-time",16,TRUE,28024,"$100,000+",16000,683.46
"A",36,"Completed",0.23498,0.22,0.21,"Full-time",70,TRUE,27966,"$50,000-74,999",4166.666667,763.81
"A",36,"Completed",0.10688,0.0895,0.0795,"Full-time",87,TRUE,27928,"$100,000+",8500,31.78
"A",36,"Chargedoff",0.18454,0.17,0.16,"Full-time",19,TRUE,27926,"$50,000-74,999",5000,713.05
"A",36,"Defaulted",0.16567,0.1585,0.1535,"Full-time",33,TRUE,27889,"$25,000-49,999",3000,877.08
"A",36,"Completed",0.13202,0.125,0.115,"Full-time",246,TRUE,27883,"$50,000-74,999",5833.333333,501.8
"A",36,"Completed",0.15529,0.141,0.131,"Full-time",8,TRUE,27881,"$50,000-74,999",4333.333333,513.39
"A",36,"Chargedoff",0.14419,0.13,0.12,"Full-time",10,TRUE,27860,"$25,000-49,999",2958.333333,438.02
"A",36,"Completed",0.11696,0.11,0.105,"Full-time",76,TRUE,27783,"$50,000-74,999",4416.666667,212.8
"A",36,"Completed",0.12163,0.1129,0.1029,"Full-time",45,FALSE,27680,"$1-24,999",2000,65.75
"A",36,"Completed",0.1333,0.1192,0.1092,"Full-time",8,TRUE,27648,"$75,000-99,999",6708.333333,66.35
"A",36,"Chargedoff",0.10638,0.089,0.079,"Full-time",144,TRUE,27577,"$100,000+",8333.333333,31.75
"A",36,"Completed",0.16436,0.15,0.14,"Full-time",6,FALSE,27554,"$1-24,999",1166.666667,124.92
"A",36,"Chargedoff",0.126,0.119,0.114,"Full-time",9,FALSE,27508,"$100,000+",10000,829.16
"A",36,"Completed",0.09223,0.075,0.065,"Full-time",48,TRUE,27499,"$100,000+",8333.333333,31.11
"A",36,"Completed",0.10234,0.085,0.075,"Full-time",66,FALSE,27494,"$25,000-49,999",3333.333333,31.57
