Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,FR,JP,XX,11,,carvings,,Q,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,FR,JP,XX,,9,ivory carvings,,Q,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,FR,RU,XX,1,,carvings,,Q,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,FR,RU,XX,,1,ivory carvings,,Q,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,FR,TW,XX,34,,carvings,,Q,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,FR,US,XX,4,,carvings,,T,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,CA,,,1,ivory carvings,,P,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,CH,XX,,174,ivory carvings,,,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,CO,XX,,1,ivory carvings,,T,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,MC,XX,,5,ivory carvings,,P,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,MC,XX,,11,ivory carvings,,T,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,US,XX,,1,ivory carvings,sets,P,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,ZA,,,1,ivory carvings,,P,W
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,HK,DE,XX,,1,ivory carvings,sets,T,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,HK,DE,XX,1,,ivory carvings,,P,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,HK,FR,XX,,1,ivory carvings,,T,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,HK,NL,XX,2,,ivory carvings,,P,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,HU,BE,XX,1,,ivory carvings,,P,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,HU,BE,XX,,1,ivory pieces,,P,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,IE,US,XX,1,,ivory carvings,sets,P,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,IT,CH,XX,,1,carvings,,,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,IT,CH,XX,,1,ivory carvings,,,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,IT,CH,XX,1,,ivory pieces,,P,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,IT,CU,XX,,5,ivory carvings,,P,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,IT,US,XX,,11,ivory carvings,,E,W
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,CH,XX,1,,carvings,,P,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,CH,XX,,2,ivory carvings,,,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,CZ,XX,4,,carvings,,Q,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,CZ,,,1,ivory carvings,,Q,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,DE,XX,8,,carvings,,T,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,DE,XX,,6,ivory carvings,sets,T,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,DE,XX,,1,ivory carvings,,T,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,FR,XX,10,,carvings,,Q,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,FR,XX,12,,carvings,,T,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,FR,XX,,10,ivory carvings,,Q,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,FR,XX,,32,ivory carvings,,T,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,IT,XX,8,,carvings,,T,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,KR,XX,17,17,carvings,,Q,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,RU,XX,1,,carvings,,P,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,RU,,,2,ivory carvings,sets,P,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,SE,XX,62,,carvings,,E,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,SE,XX,,62,ivory carvings,,E,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,TR,XX,,7,ivory carvings,,Q,U
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,US,XX,6,,carvings,,Q,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,US,XX,,10,ivory carvings,,E,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,KR,JP,IN,,2,ivory carvings,,Q,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,KR,JP,XX,17,,carvings,,Q,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,KR,JP,XX,,17,ivory carvings,,Q,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,LB,CA,JP,,1,ivory carvings,,P,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,LV,EE,XX,,4,ivory carvings,,E,I
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,LV,EE,XX,,2,tusks,,E,I
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,LV,EE,,3,,carvings,,E,I
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,MA,FR,XX,,1,ivory carvings,,T,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,NC,FR,XX,,1,ivory carvings,,P,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,NC,FR,XX,1,,ivory carvings,,P,W
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,NL,CH,XX,,9,ivory carvings,sets,,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,NL,CH,XX,1,,ivory carvings,,T,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,NL,CH,XX,,6,ivory carvings,,,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,NL,RU,XX,7,5,ivory carvings,,Q,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,NL,RU,,,8,ivory carvings,,Q,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,NL,US,XX,,2,ivory pieces,,T,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,NO,MZ,,1,,carvings,,P,I
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,NO,NG,,1,,tusks,,P,I
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,NO,TH,,1,,carvings,,P,I
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,NZ,DE,XX,,1,ivory carvings,,T,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,PH,FR,XX,,9,ivory carvings,,P,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,PH,FR,XX,,2,ivory carvings,,T,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,PH,US,XX,1,,ivory carvings,,P,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,RU,FR,XX,1,,ivory carvings,,Q,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,RU,GR,XX,,3,ivory carvings,,Q,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,RU,NL,XX,5,,ivory carvings,,Q,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,RU,NL,XX,,5,ivory carvings,,T,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,SA,FR,XX,,17,ivory carvings,,P,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,SE,TH,,3,,carvings,,,I
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,SG,CH,XX,1,,ivory carvings,,P,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,SG,NL,XX,1,,ivory carvings,,P,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,SG,NL,XX,,1,ivory carvings,,T,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,SI,DE,XX,6,,ivory carvings,,E,I
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,SI,DE,XX,,6,ivory carvings,,L,I
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,SI,DE,XX,8,,ivory pieces,,E,I
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,SI,DE,XX,,8,ivory pieces,,L,I
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,SI,DE,XX,1,,tusks,,E,I
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,SI,DE,XX,,1,tusks,,L,I
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,SI,HK,XX,4,,ivory carvings,,E,I
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,SI,HK,XX,1,,tusks,,E,I
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,SK,DK,XX,2,,ivory carvings,,E,I
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,SK,DK,XX,1,,tusks,,E,I
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,SK,NL,XX,1,,ivory carvings,,T,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,TW,CA,CN,,1,carvings,,T,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,TW,US,XX,,1,ivory carvings,,E,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,AR,XX,,1,ivory carvings,,T,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,AT,XX,44,,ivory carvings,,T,W
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,AU,XX,3,,ivory carvings,,T,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,BE,XX,,7,carvings,,P,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,BE,XX,,5,carvings,,T,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,BE,XX,235,,ivory carvings,g,P,I
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,BE,XX,1,,ivory carvings,,T,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CA,GB,,1,ivory carvings,,P,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CA,XX,1,,ivory carvings,sets,P,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CA,XX,1,,ivory carvings,sets,P,U
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CA,XX,2,,ivory carvings,,P,I
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CA,XX,,3,ivory carvings,,P,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CA,XX,6,,ivory carvings,,T,I
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CA,XX,,1,ivory carvings,,T,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CA,,,1,ivory carvings,,P,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CG,,2,,ivory carvings,,P,I
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CH,XX,,1,ivory carvings,sets,,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CH,XX,1,,ivory carvings,,T,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CH,XX,,17,ivory carvings,,,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CH,XX,1,,skin pieces,,P,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CI,TH,120,,teeth,g,P,W
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CM,,4,,ivory carvings,,T,I
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CN,XX,1,,ivory carvings,,P,I
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,DE,XX,1,,ivory carvings,sets,P,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,DE,XX,1,,ivory carvings,,P,I
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,DE,XX,,1,ivory carvings,,T,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,DK,XX,1,,ivory pieces,,P,U
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,ES,XX,,1,carvings,,T,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,FR,IN,1,,feet,,P,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,FR,XX,1,,ivory carvings,sets,T,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,FR,XX,1,,ivory carvings,,P,I
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,FR,XX,3,21,ivory carvings,,P,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,FR,XX,1,,ivory carvings,,P,U
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,FR,XX,2,,ivory carvings,,S,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,FR,XX,16,170,ivory carvings,,T,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,FR,XX,1,,ivory carvings,,T,W
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,FR,XX,2,,ivory pieces,,P,I
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,FR,XX,2,,ivory pieces,,P,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,FR,XX,1,,skin pieces,,P,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,GB,XX,14,,ivory carvings,,P,I
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,GB,XX,2,,ivory carvings,,T,U
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,GB,XX,1,,tusks,,P,W
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,HK,XX,3,,ivory carvings,,P,W
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,HK,XX,1,,ivory carvings,,T,I
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,ID,XX,1,,ivory carvings,,P,I
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,ID,XX,2,,shoes,,P,I
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,IE,XX,,1,ivory carvings,sets,P,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,IL,XX,,1,ivory carvings,,T,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,IL,,1,,ivory carvings,,T,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,IT,XX,,1,ivory pieces,kg,S,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,JP,XX,1,,ivory carvings,sets,T,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,JP,XX,,1,ivory carvings,,P,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,JP,XX,1,,ivory carvings,,P,W
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,JP,XX,5,25,ivory carvings,,Q,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,JP,XX,10,,ivory carvings,,Q,W
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,JP,XX,,4,ivory pieces,,Q,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,JP,XX,1,,leather products (small),,P,I
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,KE,XX,1,,bones,,P,W
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,KE,XX,4,,ivory carvings,,P,W
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,LA,XX,5,,meat,,P,I
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,LA,,182,,bone pieces,g,P,I
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,LA,,330,,meat,g,P,I
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,LA,,1,,skins,,P,I
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,LA,,4,,teeth,,P,I
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,LU,XX,2,,ivory carvings,,P,W
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,MX,XX,2,,ivory carvings,,P,W
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,NG,XX,4,,ivory carvings,,P,I
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,NG,,2,,ivory carvings,,P,I
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,NL,XX,,1,carvings,,T,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,NL,XX,1,,ivory carvings,sets,T,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,NL,XX,2,,ivory carvings,,P,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,NL,XX,2,,ivory carvings,,P,U
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,NL,XX,,16,ivory carvings,,T,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,NL,XX,1,,ivory pieces,,P,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,PL,XX,,1,bones,,P,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,PL,XX,1,,ivory carvings,sets,P,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,RU,,,11,ivory carvings,,Q,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,SE,XX,1,,ivory carvings,,T,O
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,SL,XX,4,,tusks,,T,I
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,TH,XX,2,,ivory carvings,,P,W
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,TH,XX,16,,ivory carvings,,T,I
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,TH,,2,,ivory carvings,,P,W
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,TH,,500,,skin pieces,g,P,I
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,TW,XX,1,,ivory carvings,,P,I
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,XX,,19,,ivory carvings,,P,I
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,XX,,2,,ivory carvings,,P,W
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,ZA,,,5,ivory carvings,,P,W
2002,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,VN,JP,XX,,1,ivory carvings,,T,O
2002,II,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,FR,CZ,XX,2,,carvings,,Q,O
2002,II,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,JP,XX,,1,ivory pieces,,P,O
2002,II,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,SE,JP,,1,ivory carvings,,T,O
2003,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AE,CH,XX,3,,ivory carvings,,E,I
2003,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AE,CH,XX,,3,ivory carvings,,,I
2003,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AE,US,XX,,3,ivory carvings,,E,O
2003,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AT,CH,XX,2,,ivory carvings,sets,P,O
2003,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AT,CH,XX,,2,ivory carvings,sets,,O
2003,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AT,CH,XX,3,,ivory carvings,,P,O
2003,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AT,CH,XX,,7,ivory carvings,,,O
2003,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AT,JP,XX,7,,ivory carvings,pairs,E,O
2003,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AT,JP,XX,,11,ivory carvings,pairs,Q,O
2003,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AT,JP,XX,2,,ivory carvings,,E,O
2003,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AT,US,XX,,1,ivory carvings,sets,P,O
2003,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AU,IM,XX,,5,ivory carvings,,T,W
2003,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AU,JP,XX,,35,ivory carvings,,Q,O
2003,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AU,NL,XX,,1,ivory carvings,,P,O
2003,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AU,NL,XX,,1,ivory carvings,,T,O
2003,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AU,US,XX,,1,ivory carvings,,P,O
2003,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AU,US,XX,,2,ivory carvings,,Q,O
2003,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,BE,CH,XX,10,,carvings,,P,O
2003,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,BE,CH,XX,,10,ivory carvings,,,O
2003,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,BE,US,XX,,1,ivory carvings,,T,O
2003,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,BG,DE,XX,1,1,feet,,L,I
2003,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,BG,DE,XX,7,,hair,,L,I
2003,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,BG,DE,XX,,7,hair products,,L,I
2003,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,BG,DE,XX,6,106,ivory carvings,,L,I
2003,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,BG,DE,XX,100,,ivory pieces,,L,I
2003,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,BR,FR,XX,,1,ivory carvings,,Q,O
2003,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,BR,FR,XX,,7,ivory carvings,,T,O
2003,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,BR,NL,XX,,1,ivory carvings,,T,O
2003,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,AR,XX,1,,ivory carvings,,P,O
2003,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,CA,XX,,9,ivory carvings,,P,O
2003,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,CA,XX,,3,ivory carvings,,Q,O
2003,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,CA,XX,,3,live,,P,O
2003,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,CA,,,2,ivory carvings,,P,O
2003,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,CA,,,1,ivory carvings,,Q,O
2003,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,FR,XX,3,4,ivory carvings,,Q,O
2003,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,GB,US,1,,ivory carvings,,P,O
2003,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,IL,XX,14,14,ivory carvings,,P,O
2003,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,IL,XX,1,1,ivory carvings,,Q,O
2003,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,SE,XX,1,,ivory carvings,,Q,O
2003,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,SE,,,1,carvings,,Q,O
2003,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,US,XX,3,1,ivory carvings,,P,O
2003,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,US,,2,,ivory carvings,,P,O
2003,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,ZA,XX,1,,ivory carvings,,P,O
2003,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,AT,XX,1,,ivory carvings,sets,P,O
2003,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,BE,XX,1,,ivory carvings,sets,P,O
2003,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,BE,XX,20,21,ivory carvings,,P,O
2003,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,BE,XX,,2,ivory carvings,,T,O
2003,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,CH,XX,2,,ivory carvings,,T,O
2003,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,DE,XX,2,2,ivory carvings,sets,P,O
2003,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,DE,XX,1,5,ivory carvings,sets,T,O
2003,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,DE,XX,1,1,ivory carvings,,Q,O
2003,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,DE,XX,30,31,ivory carvings,,T,O
2003,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,FR,XX,,3,ivory carvings,,E,O
2003,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,FR,XX,29,,ivory carvings,,P,O
